game_id,name_jp,expansion,description_en,description_jp
266192,ウイングスパン,,"Wingspan is&nbsp;a competitive, medium-weight, card-driven, engine-building board game from Stonemaier Games. It's designed by Elizabeth Hargrave and features over 170 birds illustrated by Beth Sobel, Natalia Rojas, and Ana Maria Martinez.&#10;&#10;You are bird enthusiasts&mdash;researchers, bird watchers, ornithologists, and collectors&mdash;seeking to discover and attract the best birds to your network of wildlife preserves. Each bird extends a chain of powerful combinations in one of your habitats (actions). These habitats  focus on several key aspects of growth:&#10;&#10;&#10;     Gain food tokens via custom dice in a birdfeeder dice tower&#10;     Lay eggs using egg miniatures in a variety of colors&#10;     Draw from hundreds of unique bird cards and play them&#10;&#10;&#10;The winner is the player with the most points after 4 rounds.&#10;&#10;If you enjoy Terraforming Mars and Gizmos, we think this game will take flight at your table.&#10;&#10;&mdash;description from the publisher&#10;&#10;From the 7th printing on, the base game box includes Wingspan: Swift-Start Promo Pack.&#10;&#10;",ウイングスパンは、Stonemaier Gamesの競争力のある、中程度の重量の、カード駆動のエンジン構築ボードゲームです。エリザベスハーグレイブによって設計され、ベスソーベル、ナタリアロハス、アナマリアマルティネスによって描かれた170羽以上の鳥が登場します。<br><br>あなたは鳥の愛好家であり、研究者、バードウォッチング、鳥類学者、収集家であり、野生生物保護区のネットワークに最高の鳥を見つけて引き付けることを目指しています。各鳥は、あなたの生息地（アクション）の1つで強力な組み合わせのチェーンを拡張します。これらの生息地は、成長のいくつかの重要な側面に焦点を当てています。<br><br><br>     バードフィーダーダイスタワーでカスタムダイスを介してフードトークンを獲得する<br>     さまざまな色の卵のミニチュアを使用して卵を産みます<br>     何百ものユニークな鳥のカードから引き出して、それらをプレイします<br><br><br>勝者は、4ラウンド後に最も多くのポイントを獲得したプレーヤーです。<br><br>火星のテラフォーミングとギズモを楽しんでいるなら、このゲームはあなたのテーブルで飛ぶと思います。<br><br>&mdash;出版社からの説明<br><br>7回目の印刷以降、ベースゲームボックスにはウィングスパン：Swift-StartPromoPackが含まれています。<br><br>
303554,ウインターキングダム,,"Winter Kingdom features seven, double-sided hexagonal map tiles that are randomly arranged into the playing area. After that, three scoring conditions, one economy card (showing how players earn money), and one twist card are dealt, giving the unique features of the game. Each player is dealt five ability cards and one terrain card.&#10;&#10;On your turn, you must place three houses in the terrain depicted on your terrain card. If possible, you must place the houses next to previously placed houses. (If not possible, they may be placed anywhere that matches the terrain on the card.) You also start the game with a limited number of forts, which can replace any house and which count as two pieces.&#10;&#10;After placing houses, you may use your gold to make one purchase, either paying the cost to put one ability card into play or paying an additional cost on a previously placed ability to upgrade it. Once purchased, the ability may be used once per turn for the rest of the game. You start the game with a little gold to buy abilities and can earn more gold based on the economy card in play for that game.&#10;&#10;The game ends once one player is out of both houses and forts. Players score based on the criteria of the scoring cards for that game; in addition, whoever has the most houses next to each castle scores 3 additional points. The player with the most points wins.&#10;&#10;",ウインターキングダムは、プレイエリアにランダムに配置された7つの両面六角形マップタイルを備えています。その後、3つの得点条件、1つのエコノミーカード（プレイヤーがどのようにお金を稼ぐかを示す）、1つのツイストカードが配られ、ゲームのユニークな機能を提供します。各プレイヤーには、5枚の能力カードと1枚の地形カードが配られます。<br><br>あなたの番では、地形カードに描かれている地形に3つの家を配置する必要があります。可能であれば、以前に配置した家の隣に家を配置する必要があります。 （不可能な場合は、カードの地形に一致する場所に配置できます。）また、限られた数の砦でゲームを開始します。これは、どの家でも置き換えることができ、2個として数えられます。<br><br>家を配置した後、あなたはあなたの金を使って１枚の購入を行うことができ、1枚の能力カードを場に出すためのコストを支払うか、以前に配置された能力をアップグレードするための追加コストを支払う。購入すると、その能力はゲームの残りの間、ターンごとに1回使用できます。あなたは能力を購入するために少しの金でゲームを開始し、そのゲームでプレイ中のエコノミーカードに基づいてより多くの金を獲得することができます。<br><br>1人のプレイヤーが家と砦の両方から出ると、ゲームは終了します。プレーヤーは、そのゲームの得点カードの基準に基づいて得点します。さらに、各城の隣に家が最も多い人は、さらに3ポイントを獲得します。ポイントが最も多いプレイヤーが勝ちます。<br><br>
1203,魔女裁判,,"Players represent lawyers in this humorous, pseudo-Colonial courtroom trial card game.&#10;&#10;Each player attempts to prosecute victims and make money by winning the case. All lawyers pair a Suspect with a Charge card to represent the case they are prosecuting. However, money can also be made by defending the cases that other lawyers are working on. When a case comes to court, players add their Evidence cards, and make Motions and Objections, in order to sway the jury to their side. Then the case is either settled by plea bargain (an agreement by lawers to divide the case money) or by the jury (a 2D6 dice roll of 13 or more which includes all card modifiers played on this case). A fun game in which the lawyer with the most money wins.&#10;&#10;&#9;&#9;&#9;&#9;&#10;&#9;&#9;&#9;&#9;&#10;&#9;&#9;&#9;&#9;&#9;Awards&#10;&#10;&#10;    2001 Origins Award Nominee: Best Abstract Board Game&#10;    2001 Listed in GAMES Magazine's GAMES 100&#10;&#10;&#10;",プレイヤーは、このユーモラスな疑似植民地法廷の裁判カードゲームで弁護士を代表します。<br><br>各プレイヤーは、事件に勝つことで犠牲者を起訴し、お金を稼ごうとします。すべての弁護士は、容疑者とチャージカードを組み合わせて、起訴している事件を表現します。しかし、他の弁護士が取り組んでいる事件を弁護することによってもお金を稼ぐことができます。訴訟が起こされると、プレーヤーは陪審員を自分たちの側に振り向けるために、証拠カードを追加し、動議と異議を唱えます。次に、事件は司法取引（事件のお金を分割するための弁護士による合意）または陪審（この事件でプレイされたすべてのカード修正を含む13以上の2D6ダイスロール）のいずれかによって解決されます。最もお金のある弁護士が勝つ楽しいゲーム。<br><br><br><br>賞<br><br><br>    2001オリジン賞ノミネート：ベストアブストラクトボードゲーム<br>    2001GAMESMagazineのGAMES100に掲載<br><br><br>
202296,３人の魔法使い,,"Description from the publisher:&#10;&#10;The wizard students are in trouble! It's long past bedtime, but they sneaked out of the wizards' school to visit the secret midnight market and see the flying brooms and talking cats they heard the grown-ups talk about. Unfortunately they don't get far for while crossing the forest near the wizards' school, Willy the Warden Ghost takes up their trail. Now they have to double back quickly or they are facing detention. But the forest is too dark to find the way back without help. Luckily they have an idea: The Lumies, magical glowing creatures that live in the forest, can light their way back to the school. The wizard students need to stick together to find the Lumies and make it back to the school before Willy catches one of them.&#10;&#10;While escaping the Warden Ghost in Wizardry to the power of three, players need to work together, memorize the tree tiles, and use their magic potions and dice enchantments at the right time to make it back without being caught and win as a team.&#10;&#10;",出版社からの説明：<br><br>ウィザードの生徒たちは困っています！就寝時刻はかなり前ですが、彼らは魔法使いの学校を抜け出して、秘密の真夜中の市場を訪れ、大人たちが話しているのを聞いた空飛ぶほうきや話している猫を見ました。残念ながら、魔法使いの学校の近くの森を渡っている間、彼らは遠くまで行かず、ウィリー・ザ・ワーデン・ゴーストが彼らの道を歩みます。今、彼らはすぐにダブルバックしなければなりません、さもなければ彼らは拘留に直面しています。しかし、森は暗すぎて助けなしに帰る道を見つけることができません。幸いなことに、彼らは考えを持っています。森に住む魔法の光る生き物であるルミーは、学校に戻る道を照らすことができます。ウィザードの生徒は、ウィリーがそれらの1つを捕まえる前に、ルミーを見つけて学校に戻るために一緒に固執する必要があります。<br><br>WizardryのWardenGhostを3の力で脱出する間、プレイヤーは協力して木のタイルを記憶し、適切なタイミングで魔法のポーションとサイコロのエンチャントを使用して、捕まることなくチームとして勝利する必要があります。<br><br>
15000,ワードバスケット,,"The game comes with a plastic basket and a deck of cards with kana on them.  Some cards have numbers on them (5, 6,&#10;or 7+) and some cards are wild.  Players take turns throwing cards from their hand while either shouting out a word that ends with the kana they throw in or has the number of kana corresponding to the number they throw in.  All words must start with the letter that the last word ended with.&#10;&#10;Home Page: http://homepage.mac.com/jaga_online/wb/&#10;&#10;",ゲームには、プラスチックのバスケットと、かなが付いたトランプのデッキが付属しています。一部のカードには番号が付いています（5、6、<br>または7+）および一部のカードはワイルドです。プレイヤーは、自分が投げたかなで終わる単語を叫ぶか、投げた数に対応する仮名の数を持っている間、順番に手札からカードを投げます。すべての単語は、最後の単語で終わる文字で始まる必要があります。<br><br>ホームページ：http：//homepage.mac.com/jaga_online/wb/<br><br>
196342,ワードポーターズ,,"Word Porters is worker placement word game, with each player being in charge of one word. Each player tells other players only by placing workers for the hint which word one has.&#10;&#10;",ワードポーターズは、各プレイヤーが1つの単語を担当する労働者配置ワードゲームです。各プレーヤーは、自分が持っている単語のヒントを労働者に提示するだけで、他のプレーヤーに伝えます。<br><br>
219511,ミミズはどこだ,,"In Worm Party, players attempt to escape the nibbles of Charly the chicken by hiding their wormlike fingers below the proper mounds.&#10;&#10;",ミミズはどこだでは、プレイヤーはミミズのような指を適切な塚の下に隠すことで、鶏のチャーリーのニブルから逃げようとします。<br><br>
404,ワームアップ！,,"In this fun, goofy game, each player controls a worm formed from several lined-up discs.  A turn consists of all players secretly choosing on their dice the amount that they want to move.  When the choices are simultaneously revealed, all players who chose the same number as someone else lose their movement for that turn.  All other players move their worms according to their dice, taking the appropriate number of discs from the back of the worms and adding them to the front, sometimes curving a bit in an attempt to cut off other worms' movement.&#10;&#10;",この楽しい、間抜けなゲームでは、各プレーヤーは、いくつかの並んだディスクから形成されたワームを制御します。ターンは、すべてのプレイヤーが自分のサイコロで移動したい量を密かに選択することで構成されます。選択肢が同時に公開されると、他の誰かと同じ番号を選んだすべてのプレイヤーは、そのターンの移動を失います。他のすべてのプレーヤーは、サイコロに従ってワームを動かし、ワームの後ろから適切な数のディスクを取り出して前に追加し、他のワームの動きを遮断するために少し曲がることがあります。<br><br>
205885,Xニムト,,"It's time to run from the bulls once again in X nimmt!&#10;&#10;This card game starts with the same premise as the well-known 6 nimmt!: Each turn, players all simultaneously reveal one card from their hand, then these cards are placed into existing rows one at a time, starting with the lowest-valued card. If a row is full, then whoever played that final card takes all of the cards already in the row, scoring negative points for all of the bullheads on those cards.&#10;&#10;X nimmt! changes these rules a few ways. Each player starts with eight cards in hand and a personal X row. Played cards will be placed into three rows, with those rows being able to hold three, four or five cards. Whenever someone takes cards from a row, those cards go into the player's hand, then the player must play one card into their personal X row.&#10;&#10;All cards in this X row must also be played in ascending order! If you can't do this, then you place all of those X cards aside in order to start a new X row, with the value of those set-aside cards now being doubled.&#10;&#10;A round ends after someone plays the final card in their hand, and whoever has the fewest negative points after two rounds wins.&#10;&#10;This game was called Take A Number when included in the two game set Take 5 & Take A Number.&#10;&#10;",Xニムトで再びブルズから逃げる時が来ました<br><br>このカードゲームは、よく知られている6ニムトと同じ前提で始まります！：毎ターン、プレイヤーはすべて同時に自分の手札から1枚のカードを公開し、次にこれらのカードは最も価値の低いカードから始めて、一度に1枚ずつ既存の列に配置されます。 。行がいっぱいの場合、その最後のカードをプレイした人は、その行にすでにあるすべてのカードを取り、それらのカードのすべてのブルヘッドに対して負のポイントを獲得します。<br><br>Xニムトはこれらのルールをいくつかの方法で変更します。各プレイヤーは、手札にある8枚のカードと個人用のX列から始めます。プレイされたカードは3列に配置され、それらの列は3、4、または5枚のカードを保持できます。誰かが列からカードをとるときはいつでも、それらのカードはプレーヤーの手札に置かれ、プレーヤーは自分のX列に1枚のカードをプレイしなければなりません。<br><br>このX列のすべてのカードも昇順でプレイする必要があります！これができない場合は、新しいX行を開始するために、これらのXカードをすべて脇に置き、それらの脇に置いたカードの値を2倍にします。<br><br>誰かが最後のカードを手にした後、ラウンドは終了し、2ラウンド後にネガティブポイントが最も少ない人が勝ちます。<br><br>このゲームは、2つのゲームセットTake 5&Take A Numberに含まれている場合、TakeANumberと呼ばれていました。<br><br>
6191,それだっ,,"Seven tokens of seven different colors and one ring are placed randomly on eight spaces of a seven-by-seven grid. Each player has seven disks that correspond to each of the seven tokens.&#10;&#10;At the start of a round, each player secretly selects one of the seven tokens. (The disks are used to do this.)&#10;&#10;You may do the following on your turn:&#10;&#10;     Move any of the tokens Chinese Checkers-style towards the ring&#10;     Guess which token your opponent has chosen&#10;&#10;&#10;You win the round by:&#10;&#10;     Moving the token you have chosen into the ring&#10;     Correctly guessing which token your opponent has chosen&#10;     Choosing the same token as your opponent, and having your opponent move that token into the ring&#10;&#10;&#10;Best out of seven rounds wins the game.&#10;&#10;Ages 10 and up&#10;&#10;",7つの異なる色の7つのトークンと1つのリングが、7x7のグリッドの8つのスペースにランダムに配置されます。各プレーヤーには、7つのトークンのそれぞれに対応する7つのディスクがあります。<br><br>ラウンドの開始時に、各プレーヤーは7つのトークンの1つを密かに選択します。 （ディスクはこれを行うために使用されます。）<br><br>あなたは自分の番で次のことをすることができます：<br><br>     いずれかのトークンをChineseCheckersスタイルでリングに向かって移動します<br>     対戦相手が選択したトークンを推測します<br><br><br>あなたは次の方法でラウンドに勝ちます：<br><br>     選択したトークンをリングに移動する<br>     対戦相手が選択したトークンを正しく推測する<br>     対戦相手と同じトークンを選択し、対戦相手にそのトークンをリングに移動させる<br><br><br>7ラウンドのうちベストがゲームに勝ちます。<br><br>10歳以上<br><br>
2393,シャンチー,,"XiangQi is one of the most played board games in the world. Translated loosely as &quot;elephant game&quot;, the name of XiangQi may have first been recorded in Songs of Chu during the 4th century BC of early China; in the state of Qi during the Warring State Period, the name &quot;XiangQi&quot; meant ivory Liubo pieces, not modern XiangQi played by Chinese. The modern Xiangqi set dates back to the Tang dynasty.&#10;&#10;Based closely on ancient Chinese military strategy, XiangQi draws comparisons to European Chess, and indeed, both are descended from the ancient Indian game of Chaturanga.&#10;&#10;---&#10;&#10;XiangQi, commonly referred to in English as &quot;Chinese Chess&quot;, is played with 32 pieces (16 per player) on a board that is 9 lines wide and 10 lines long. As in the game of Go, the game is played on the intersections of the game board. The area of play is divided into two territories by a river in the middle of game board. In each territory there is a 3 line by 3 line palace, in which each player's respective General/Marshal is located. The object of the game is to capture the opponents's General/Marshal.&#10;&#10;The pieces on both sides and their movements &amp; special rules are:&#10;&#10;&#10;    1 General: 1 Point orthogonally within the palace only. Not allowed to &lsquo;see&rsquo; the enemy General on an open file.&#10;    2 Advisors: 1 point diagonally within the palace only.&#10;    2 Chariots: Any distance orthogonally.&#10;    2 Cannons: Moves like a Chariot. To capture, it must first leap over an intervening piece of either color.&#10;    2 Horses: 1 point orthogonally, then one point diagonally.&#10;    2 Elephants / Ministers: 2 points diagonally. Cannot cross the river.&#10;    5 Soldiers: 1 point straight forward.  Once across the river, can also move 1 point sideways instead.&#10;&#10;&#10;Pieces capture as they move and never jump. The only exception (for both rules) apply to the cannon.&#10;&#10;---&#10;&#10;The price of the game varies depending on the material used in the game. Inexpensive sets are usually made with plastic or low-grade wooden pieces and a paper gameboard. Expensive sets are usually made with jade or high-grade wooden pieces and a wooden gameboard.&#10;&#10;Variants&#10;&#10;    Banqi - Game using same pieces&#10;    Giog - Game using same pieces&#10;    Mini Xiang Qi - Smaller version&#10;    San Guo Qi - Three-player version&#10;    Qi Guo Xiang Qi - Seven-player version&#10;    Changgi - Korean version&#10;&#10;&#10;You can play Chinese Chess for free at http://www.xiangqi.com.&#10;&#10;",XiangQiは、世界で最もプレイされているボードゲームの1つです。 「象のゲーム」と大まかに翻訳されたシャンチーの名前は、紀元前4世紀の中国初期の楚辞に最初に記録された可能性があります。戦国時代のチー州では、「シャンチー」という名前は、中国人が演じる現代のシャンチーではなく、象牙の六博の作品を意味していました。現代のシャンチーセットは唐王朝にまでさかのぼります。<br><br>古代中国の軍事戦略に密接に基づいて、シャンチーはヨーロッパのチェスと比較します、そして実際、両方ともチャトランガの古代インドのゲームから派生しています。<br><br>---<br><br>シャンチーは、英語で一般に「チャイニーズチェス」と呼ばれ、幅9行、長さ10行のボードで32個（プレーヤーあたり16個）で再生されます。囲碁のゲームと同様に、ゲームはゲームボードの交差点でプレイされます。プレイエリアは、ゲームボードの真ん中にある川によって2つの領域に分割されています。各領土には3行×3行の宮殿があり、各プレイヤーのそれぞれの将軍/元帥が配置されています。ゲームの目的は、対戦相手の将軍/元帥を捕まえることです。<br><br>両側のピースとその動きと特別なルールは次のとおりです。<br><br><br>    1一般：1宮殿内でのみ直交するポイント。 &lsquo;参照&rsquo;は許可されていません開いているファイルの敵の将軍。<br>    2人の顧問：宮殿内でのみ斜めに1ポイント。<br>    2戦車：直交する任意の距離。<br>    2門の大砲：戦車のように動きます。キャプチャするには、最初にいずれかの色の間にある部分を飛び越えなければなりません。<br>    2頭の馬：1点は直交し、次に1点は斜めになります。<br>    2頭の象/大臣：対角線上に2点。川を渡ることはできません。<br>    5人の兵士：1ポイントまっすぐ進みます。川を渡ったら、代わりに1ポイント横に移動することもできます。<br><br><br>ピースは移動しながらキャプチャし、ジャンプすることはありません。唯一の例外（両方のルール）は大砲に適用されます。<br><br>---<br><br>ゲームの価格は、ゲームで使用されている素材によって異なります。安価なセットは通常、プラスチックまたは低品質の木片と紙のゲームボードで作られています。高価なセットは通常、翡翠または高級な木片と木製のゲームボードで作られています。<br><br>バリアント<br><br>    Banqi-同じピースを使用したゲーム<br>    Giog-同じピースを使用したゲーム<br>    MiniXiangQi-小さいバージョン<br>    SanGuoQi-3人用バージョン<br>    Qi GuoXiangQi-7人用バージョン<br>    チャンギ-韓国語版<br><br><br>http://www.xiangqi.comで無料でチャイニーズチェスをプレイできます。<br><br>
2243,ヤッツィー,,"Yahtzee is a classic dice game played with 5 dice.  Each player's turn consists of rolling the dice up to 3 times in hope of making 1 of 13 categories.  Examples of categories are 3 of a kind, 4 of a kind, straight, full house, etc.  Each player tries to fill in a score for each category, but this is not always possible.  When all players have entered a score or a zero for all 13 categories, the game ends and total scores are compared.&#10;&#10;The traditional (public domain) game Yacht predates the trademarked game, and has slightly different scoring.&#10;&#10;There are four basic scoring difference between the tradition game Yacht and Yahtzee.  They are:  1) Yacht has no Three of a Kind category, 2) there are no bonuses in Yacht, 3) there are no Joker rules in Yacht, and 4) the Full House category is scored as the sum of the dice.  The other scoring rules are identical between the two games.&#10;&#10;Travel versions of the game use a device that keeps the dice captured within compartments of a plastic box and allows players to &quot;lock&quot; a particular die between rolls.&#10;&#10;",ヤッツィーは5つのサイコロで遊ぶ古典的なダイスゲームです。各プレイヤーのターンは、13のカテゴリーのうちの1つを作ることを期待して、サイコロを3回まで振ることで構成されます。カテゴリの例としては、3種類、4種類、ストレート、フルハウスなどがあります。各プレーヤーは各カテゴリのスコアを入力しようとしますが、これが常に可能であるとは限りません。すべてのプレーヤーが13のカテゴリすべてのスコアまたはゼロを入力すると、ゲームが終了し、合計スコアが比較されます。<br><br>従来の（パブリックドメインの）ゲームYachtは、商標登録されたゲームよりも前のものであり、スコアがわずかに異なります。<br><br>伝統的なゲームのヨットとヤッツィーの間には、4つの基本的なスコアの違いがあります。それらは、1）ヨットには3種類のカテゴリーがない、2）ヨットにはボーナスがない、3）ヨットにはジョーカーのルールがない、4）フルハウスのカテゴリーはサイコロの合計として採点されます。他の得点ルールは2つのゲーム間で同じです。<br><br>ゲームのトラベルバージョンは、プラスチックの箱のコンパートメント内にサイコロを捕らえたままにし、プレーヤーがロールの間に特定のサイコロを「ロック」できるようにするデバイスを使用します。<br><br>
793,ラストチャンス,,"Last Chance is contract Yahtzee with side betting. Each player starts with a stake of chips. One of seven cards is overturned which shows a combination a player must roll on five dice. The tougher the combo, the more the cards are worth if won. Players bid on the chance to roll for the card. Those who don't win the bid can bet for or against the roller. If the roller makes the combo, he gets his bid back plus the card's stated value plus any bets made against him. If he fails, he loses his bid money. Any dice he applied to the combo stay on the card and players bid again on the partially completed card. If a player is low on cash, he can call &quot;last chance&quot; during bidding to win the bid automatically. Failure to make the combo will cost that bidder the game, however. Whoever has the most chips and at least one card by the end of the short card stack wins the game.&#10;&#10;",ラストチャンスはサイドベッティングの契約Yahtzeeです。各プレイヤーはチップの賭けから始めます。 7枚のカードのうちの1枚が裏返され、プレーヤーが5つのサイコロを振らなければならない組み合わせを示します。コンボがタフであればあるほど、勝った場合のカードの価値は高くなります。プレイヤーはカードをロールするチャンスに入札します。入札に勝てなかった人は、ローラーに賛成または反対することができます。ローラーがコンボを行う場合、彼は彼の入札に加えて、カードの記載された価値に加えて、彼に対して行われたすべての賭けを取り戻します。彼が失敗した場合、彼は彼の入札金を失います。彼がコンボに適用したサイコロはカードに残り、プレーヤーは部分的に完成したカードに再度入札します。プレーヤーの現金が少ない場合は、入札中に「ラストチャンス」と呼んで自動的に入札に勝つことができます。ただし、コンボを作成しないと、その入札者はゲームに費用がかかります。チップが最も多く、ショートカードスタックの終わりまでに少なくとも1枚のカードを持っている人がゲームに勝ちます。<br><br>
251433,妖怪Septet,,"&#9;&#9;&#9;&#9;&#10;&#9;&#9;&#9;&#9;&#10;&#9;&#9;&#9;&#9;&#9;Story&#10;&#10;Long time ago in the land of rising sun, spirits and demons known as Yokai were harming human lives.&#10;&#10;Yokai did not directly attack people, but they were causing supernatural disasters: Yokai caused farmlands to burn, rivers to flood, thunders to roar, and diseases to spread.&#10;&#10;One day a chieftain of the nearby village visited you, an Onmyoji, a practitioner of Japanese esoteric cosmology. Through your knowledge of astronomy and occultism, you discover the only way to help save the village. It is simple: the more Yokai you manage to capture, the less the menace caused by these demons. After a few months in the village, you are successful in your efforts; the Yokai menace is completely eradicated in that village!&#10;&#10;Then, word reaches you of the havoc being wrecked by the Yokai on your own village. In your absence, the village chieftain has consulted another Onmyoji to help save your village. This is an affront because this is your village and the people under attack are your people. It is your job to save the day! Do not let another Onmyoji save the day and go down in history as the greatest there ever was and the Savior of your village at the time of need.&#10;&#10;Compete against your rival Onmyoji and capture as many Yokai as you can!&#10;&#10;&#9;&#9;&#9;&#9;&#10;&#9;&#9;&#9;&#9;&#10;&#9;&#9;&#9;&#9;&#9;Gameplay Overview&#10;&#10;In Yokai Septet, your goal is to capture high scoring Boss Yokai by strategically playing cards from your hand. Each turn, players play a card from their hand following the rules of the &quot;trick taking games.&quot;&#10;&#10;After everyone has played a card, the player who played the strongest card matching the lead suit takes all the cards played this turn. A new turn continues until one of the round's end condition is met. At the end of the round, the winner of that round is determined.&#10;&#10;In a 4-player game, the game is played as a team battle of two players versus two players, whereas in a 3-player game, all players play individually competing. The winner of the round is the team that captured four or more Boss Yokai in a 4-player game, and three or more Boss Yokai in a 3-player game.&#10;&#10;The winner of the round scores points based on the Boss Yokai they captured. New rounds are played until the game's end condition is met, which can be either 2 points for a basic game, or 7 points for an advanced game.&#10;&#10;&#9;&#9;&#9;&#9;&#10;&#9;&#9;&#9;&#9;&#10;&#9;&#9;&#9;&#9;&#9;Components&#10;&#10;&#10;    49 cards (7 suits, 7 cards each)&#10;    18 scoring tokens&#10;    4 player aids&#10;    1 lead player card&#10;&#10;&#10;",<br><br>物語<br><br>昔、太陽が昇る国では、妖怪と呼ばれる精霊や鬼が人命に害を及ぼしていました。<br><br>妖怪は人を直接攻撃しませんでしたが、彼らは超自然的な災害を引き起こしていました：妖怪は農地を燃やし、川を氾濫させ、雷を鳴らし、そして病気を広めました。<br><br>ある日、近くの村の長が、日本の難解な宇宙論の実践者である陰陽師を訪ねてきました。天文学とオカルトの知識を通して、あなたは村を救うのを助ける唯一の方法を発見します。それは簡単です：あなたが何とか捕らえることができる妖怪が多ければ多いほど、これらの悪魔によって引き起こされる脅威は少なくなります。村で数ヶ月過ごした後、あなたはあなたの努力に成功しました。その村では妖怪の脅威が完全に根絶されました！<br><br>すると、妖怪が自分の村で大混乱を引き起こしているという言葉が届きます。あなたが不在の場合、村長はあなたの村を救うために別の陰陽師に相談しました。これはあなたの村であり、攻撃を受けている人々はあなたの人々であるため、これは侮辱です。その日を救うのはあなたの仕事です！別の陰陽師にその日を救わせて、これまでで最高の、そして必要なときにあなたの村の救い主として歴史に名を残さないでください。<br><br>ライバルの陰陽師と対戦して、できるだけ多くの妖怪を捕まえよう！<br><br><br><br>ゲームプレイの概要<br><br>妖怪セプテットでは、手札から戦略的にカードをプレイして、得点の高いボス妖怪を捕まえるのが目標です。毎ターン、プレイヤーは「トリックテイキングゲーム」のルールに従って自分の手札からカードをプレイします。<br><br>全員がカードをプレイした後、リードスーツに一致する最強のカードをプレイしたプレイヤーが、このターンにプレイしたすべてのカードを取ります。ラウンドの終了条件の1つが満たされるまで、新しいターンが続きます。ラウンドの終わりに、そのラウンドの勝者が決定されます。<br><br>4人用のゲームでは、ゲームは2人のプレーヤーと2人のプレーヤーのチームバトルとしてプレイされますが、3人用のゲームでは、すべてのプレーヤーが個別に対戦します。ラウンドの勝者は、4人のゲームで4人以上のボス妖怪を、3人のゲームで3人以上のボス妖怪を捕らえたチームです。<br><br>ラウンドの勝者は、獲得したボス妖怪に基づいてポイントを獲得します。新しいラウンドは、ゲームの終了条件が満たされるまでプレイされます。これは、基本ゲームの場合は2ポイント、上級ゲームの場合は7ポイントのいずれかになります。<br><br><br><br>コンポーネント<br><br><br>    49枚（スーツ7枚、各7枚）<br>    18のスコアリングトークン<br>    4人のプレーヤーの援助<br>    リードプレイヤーカード1枚<br><br><br>
264637,横濱紳商伝デュエル,,"You and your opponent are merchants in Yokohama, trying to succeed in your business ventures to gain prestige to win the game. In order to gain prestige, you need to fulfill various goals, which involving amassing copper, silk, tea and seafood, mastering foreign technology, and building shop houses and trading houses. To achieve these goals, you need to run around the streets of Yokohama and gain benefits from the various districts. Also, it may be a wise strategy to employ foreign mercenaries to your side to aid your cause. Which player can deploy their subordinates the most successfully to become the best merchant in Yokohama?&#10;&#10;Yokohama Duel is a two-player worker-placement game that lasts four rounds, with each player taking four turns in each round. The game includes ten areas, and each area can be used only once each round. Workers have power, but they can be used only by people with low power. To gain victory points, players must complete the order form, build shops and trading houses, clear custom goods, and dedicate the church. At the end of the game, whichever player has more points wins.&#10;&#10;&mdash;description from the designer&#10;&#10;",あなたとあなたの対戦相手は横浜の商人であり、ゲームに勝つための名声を得るためにあなたのビジネスベンチャーで成功しようとしています。名声を得るには、銅、絹、お茶、魚介類の収集、外国の技術の習得、商店や商社の建設など、さまざまな目標を達成する必要があります。これらの目標を達成するには、横浜の街を走り回り、さまざまな地区から利益を得る必要があります。また、あなたの大義を助けるためにあなたの側に外国の傭兵を雇うことは賢明な戦略かもしれません。横浜で最高の商人になるために部下を最もうまく配置できるのはどのプレイヤーですか？<br><br>横濱紳商伝デュエルは、4ラウンド続く2人用の労働者配置ゲームで、各プレーヤーは各ラウンドで4ターンを行います。ゲームには10のエリアがあり、各エリアは各ラウンドで1回だけ使用できます。労働者には力がありますが、力の弱い人しか使えません。勝利ポイントを獲得するには、プレイヤーは注文フォームに記入し、ショップや商社を建て、カスタムグッズを片付け、教会を捧げる必要があります。ゲームの終了時に、より多くのポイントを持っているプレイヤーが勝ちます。<br><br>&mdash;デザイナーからの説明<br><br>
9149,スティッキー,,"27 wooden dowels of differing thickness (small, medium and large and color (yellow, red and blue) are placed within a wooden ring and then twisted so they balance on the table.  Players roll a colored die which determines which dowel they must remove from the ring.  Each dowel has a point value from 1-3 depending on the color/thickness. The player with the most points when the structure collapses is the winner.&#10;&#10;Ages 6 and up&#10;&#10;",厚さの異なる27個の木製ダボ（小、中、大、色（黄色、赤、青））を木製のリングに入れ、テーブル上でバランスをとるようにひねります。プレーヤーは、どのダボから取り外す必要があるかを決定する色付きのダイを転がします。リング。各ダボは、色/厚さに応じて1〜3のポイント値を持ちます。構造が崩壊したときに最も多くのポイントを獲得したプレーヤーが勝者です。<br><br>6歳以上<br><br>
